date_time,home_team,away_team,home_lineup,away_lineup
2005-09-21 19:00:00+00:00,R. Sociedad,Atlético,"['/player/riesgo-30475', '/player/cifu-27499', '/player/labaka-27447', '/player/m-gonzalez-7270', '/player/j-garrido-136', '/player/mikel-alonso-olano', '/player/alvaro-novo', '/player/mikel-aranburu-eizagirre-27451', '/player/x-prieto-23648', '/player/nihat-kahveci', '/player/darko-kovacevic']","['/player/l-franco-28115', '/player/antonio-lopez-23522', '/player/juan-velasco', '/player/jose-garcia-calvo', '/player/gabi-7393', '/player/m-petrov-433', '/player/p-luccin-7430', '/player/zahinos-257639', '/player/m-rodriguez-65427', '/player/f-torres-29366', '/player/m-kezman-5708']"
2005-09-21 19:00:00+00:00,Real Zaragoza,Osasuna,"['/player/raul-valbuena', '/player/alvaro-luiz-maior-de-aquino', '/player/g-milito-7271', '/player/savio-257804', '/player/augustin-aranzabal', '/player/a-zapater-7503', '/player/l-ponzio-16956', '/player/movilla-7446', '/player/oscar-117572', '/player/ewerthon-henrique-de-souza', '/player/d-milito-28271']","['/player/ricardo-lopez-felipe', '/player/josetxo-27034', '/player/cesar-cruchaga', '/player/corrales-27021', '/player/javi-flano-7241', '/player/punal-27036', '/player/munoz-29972', '/player/ludovic-delporte', '/player/valdo-23365', '/player/david-lopez-29967', '/player/p-webo-23394']"
2005-09-21 19:00:00+00:00,Villarreal,Celta,"['/player/sebastian-viera-208191', '/player/g-rodriguez-23463', '/player/juan-manuel-pena', '/player/javi-venta-27039', '/player/rodolfo-arruabarrena', '/player/s-cazorla-27040', '/player/senna-23469', '/player/alessio-tacchinardi', '/player/j-riquelme-81610', '/player/diego-martin-forlan-corazo-39908', '/player/jose-mari-27475']","['/player/pinto-23558', '/player/p-contreras-53241', '/player/sergio-34906', '/player/jose-enrique-166', '/player/angel-lopez-23461', '/player/b-oubina-7459', '/player/iriney-28783', '/player/jorge-larena-27431', '/player/d-silva-23382', '/player/baiano-257633', '/player/nunez-23690']"
2005-09-22 20:00:00+00:00,Real Madrid,Athletic,"['/player/i-casillas-23340', '/player/roberto-carlos-31611', '/player/m-salgado-33003', '/player/j-woodgate-271', '/player/f-pavon-24026', '/player/d-beckham-72555', '/player/thomas-gravesen', '/player/pablo-garcia-23687', '/player/robinho-27171', '/player/ronaldo-luiz-nazario-de-lima', '/player/raul-23347']","['/player/aranzubia-23570', '/player/javier-casas-cuevas', '/player/luis-prieto-23369', '/player/lacruz-11387', '/player/u-exposito-29738', '/player/c-gurpegui-29971', '/player/i-gutierrez-34734', '/player/roberto-martinez-ripodas', '/player/p-orbaiz-29970', '/player/francisco-javier-yeste-navarro-29968', '/player/joseba-etxeberria-lizardi']"
2005-09-24 18:00:00+00:00,Atlético,Getafe,"['/player/l-franco-28115', '/player/antonio-lopez-23522', '/player/pablo-ibanez-tebar', '/player/juan-velasco', '/player/jose-garcia-calvo', '/player/gabi-7393', '/player/m-petrov-433', '/player/p-luccin-7430', '/player/m-rodriguez-65427', '/player/f-torres-29366', '/player/m-kezman-5708']","['/player/luis-garcia-7158', '/player/mariano-andres-pernia', '/player/david-belenguer-reverte', '/player/anibal-matellan', '/player/r-pulido-11407', '/player/diego-rivas-23649', '/player/fabio-celestini', '/player/mario-gutierrez-cotelo', '/player/gavilan-23515', '/player/riki-23586', '/player/d-guiza-217020']"
2005-09-24 18:00:00+00:00,Espanyol,Villarreal,"['/player/c-kameni-23349', '/player/daniel-jarque-gonzalez', '/player/ito', '/player/didier-domi', '/player/armando-sa-257811', '/player/moises-23359', '/player/eduardo-costa-27012', '/player/ivan-de-la-pena-lopez', '/player/coro-23362', '/player/david-garcia-23353', '/player/l-garcia-23364']","['/player/sebastian-viera-208191', '/player/enrique-alvarez-san-juan', '/player/juan-manuel-pena', '/player/rodolfo-arruabarrena', '/player/javi-venta-27039', '/player/juan-pablo-sorin', '/player/senna-23469', '/player/jose-joaquin-moreno', '/player/j-riquelme-81610', '/player/jose-mari-27475', '/player/diego-martin-forlan-corazo-39908']"
2005-09-24 18:00:00+00:00,Real Zaragoza,RC Deportivo,"['/player/cesar-11120', '/player/g-milito-7271', '/player/toledo-257694', '/player/alvaro-luiz-maior-de-aquino', '/player/movilla-7446', '/player/l-ponzio-16956', '/player/a-zapater-7503', '/player/savio-257804', '/player/oscar-117572', '/player/d-milito-28271', '/player/ewerthon-henrique-de-souza']","['/player/jose-francisco-molina', '/player/f-coloccini-7202', '/player/jorge-andrade', '/player/hector', '/player/capdevila-23462', '/player/aldo-pedro-duscher', '/player/j-de-guzman-7380', '/player/sergio-gonzalez-soriano', '/player/valeron-23583', '/player/diego-tristan-herrera-30520', '/player/munitis-23477']"
2005-09-24 18:00:00+00:00,Valencia,R. Sociedad,"['/player/santiago-canizares', '/player/roberto-fabian-ayala', '/player/marchena-23378', '/player/miguel-23376', '/player/emiliano-moretti', '/player/p-aimar-36882', '/player/d-albelda-23380', '/player/ruben-baraja-vegas', '/player/vicente-rodriguez-guillen', '/player/rufete-11268', '/player/d-villa-23386']","['/player/riesgo-30475', '/player/cifu-27499', '/player/labaka-27447', '/player/m-gonzalez-7270', '/player/j-garrido-136', '/player/mikel-alonso-olano', '/player/alvaro-novo', '/player/mikel-aranburu-eizagirre-27451', '/player/x-prieto-23648', '/player/nihat-kahveci', '/player/darko-kovacevic']"
2005-09-24 20:00:00+00:00,Real Betis,Barcelona,"['/player/doblas-27603', '/player/juanito-23327', '/player/rivas-23329', '/player/oscar-lopez-hernandez', '/player/joaquin-23384', '/player/fernando-23537', '/player/miguel-ayala', '/player/marcos-assuncao-7350', '/player/rivera-9911', '/player/ricardo-oliveira-10936', '/player/varela-23389']","['/player/v-valdes-7171', '/player/puyol-23562', '/player/oleguer-presas-renom-29669', '/player/sylvinho', '/player/juliano-belletti', '/player/edmilson-jose-gomes-de-moraes', '/player/m-van-bommel-2178', '/player/xavi-23564', '/player/l-giuly-1062', '/player/s-eto-o-23565', '/player/henrik-larsson']"
2005-09-25 15:00:00+00:00,Alavés,Real Madrid,"['/player/f-costanzo-10810', '/player/luis-carreras', '/player/mauricio-pellegrino', '/player/juan-jesus-gutierrez-robles', '/player/m-astudillo-473703', '/player/santiago-carpintero-fernandez-29060', '/player/edu-alonso', '/player/bodipo-23584', '/player/nene-30766', '/player/de-lucas-30385', '/player/john-aloisi']","['/player/i-casillas-23340', '/player/roberto-carlos-31611', '/player/m-salgado-33003', '/player/sergio-ramos-23341', '/player/ivan-helguera-bujia', '/player/d-beckham-72555', '/player/jose-maria-gutierrez-hernandez', '/player/pablo-garcia-23687', '/player/ronaldo-luiz-nazario-de-lima', '/player/raul-23347', '/player/j-baptista-9415']"
2005-09-25 15:00:00+00:00,Osasuna,Cádiz,"['/player/ricardo-lopez-felipe', '/player/javi-flano-7241', '/player/miguel-flano-23452', '/player/c-cuellar-3495', '/player/clavero-29735', '/player/david-lopez-29967', '/player/ludovic-delporte', '/player/sosa-257700', '/player/raul-garcia-23527', '/player/bernardo-romeo', '/player/savo-milosevic']","['/player/armando-riveiro-de-aguilar-malda', '/player/a-paz-10847', '/player/de-quintana-257709', '/player/raul-248229', '/player/varela-257691', '/player/jonathan-sesma-23373', '/player/enrique-257696', '/player/a-fleurquin-210969', '/player/suarez-257712', '/player/pavoni-257704', '/player/oli-257707']"
2005-09-25 15:00:00+00:00,Mallorca,Málaga,"['/player/antonio-prats', '/player/f-navarro-23482', '/player/a-potenza-922', '/player/s-ballesteros-29356', '/player/francisco-maciel', '/player/j-arango-7348', '/player/a-peralta-17266', '/player/campano-29112', '/player/farinos-29231', '/player/yordi-257807', '/player/y-okubo-10934']","['/player/francesc-arnau-gravalosa', '/player/gerardo-37761', '/player/nacho-28227', '/player/c-navas-34478', '/player/vicente-valcarce', '/player/fernando-sanz', '/player/juan-rodriguez-23582', '/player/duda-28112', '/player/salvador-ballesta-vialcho', '/player/edgar', '/player/morales-257710']"
2005-09-25 17:00:00+00:00,Athletic,Racing,"['/player/aranzubia-23570', '/player/javier-casas-cuevas', '/player/luis-prieto-23369', '/player/lacruz-11387', '/player/u-exposito-29738', '/player/c-gurpegui-29971', '/player/roberto-martinez-ripodas', '/player/p-orbaiz-29970', '/player/francisco-javier-yeste-navarro-29968', '/player/f-llorente-29980', '/player/joseba-etxeberria-lizardi']","['/player/aouate-7129', '/player/ayoze-diaz-32972', '/player/pablo-pinillos-caro', '/player/jose-moraton-taeno', '/player/samuel-30693', '/player/matabuena-23496', '/player/casquero-23514', '/player/s-dalmat-3162', '/player/j-valle-28078', '/player/d-aganzo-7506', '/player/raul-martin-del-campo']"
2005-09-25 19:00:00+00:00,Celta,Sevilla,"['/player/pinto-23558', '/player/sergio-34906', '/player/angel-lopez-23461', '/player/diego-rodolfo-placente-72003', '/player/p-contreras-53241', '/player/d-silva-23382', '/player/b-oubina-7459', '/player/iriney-28783', '/player/jorge-larena-27431', '/player/baiano-257633', '/player/nunez-23690']","['/player/a-palop-23480', '/player/ivica-dragutinovic', '/player/javi-navarro', '/player/david-castedo', '/player/d-alves-23559', '/player/adriano-23484', '/player/j-navas-27050', '/player/renato-248883', '/player/e-maresca-7432', '/player/marti-23391', '/player/luis-fabiano-23487']"
2005-10-01 18:00:00+00:00,Barcelona,Real Zaragoza,"['/player/v-valdes-7171', '/player/puyol-23562', '/player/r-marquez-23561', '/player/giovanni-van-bronckhorst', '/player/juliano-belletti', '/player/oleguer-presas-renom-29669', '/player/a-iniesta-22806', '/player/deco-61725', '/player/ronaldinho-27076', '/player/s-eto-o-23565', '/player/l-giuly-1062']","['/player/cesar-11120', '/player/g-milito-7271', '/player/alvaro-luiz-maior-de-aquino', '/player/savio-257804', '/player/toledo-257694', '/player/cani-23466', '/player/movilla-7446', '/player/l-ponzio-16956', '/player/a-zapater-7503', '/player/d-milito-28271', '/player/ewerthon-henrique-de-souza']"
2005-10-01 20:00:00+00:00,Getafe,Valencia,"['/player/luis-garcia-7158', '/player/mariano-andres-pernia', '/player/david-belenguer-reverte', '/player/anibal-matellan', '/player/r-pulido-11407', '/player/cosmin-marius-contra-10218', '/player/diego-rivas-23649', '/player/fabio-celestini', '/player/riki-23586', '/player/d-guiza-217020', '/player/veljko-paunovic-7553']","['/player/santiago-canizares', '/player/roberto-fabian-ayala', '/player/marchena-23378', '/player/m-caneira-37476', '/player/r-albiol-7342', '/player/emiliano-moretti', '/player/p-aimar-36882', '/player/ruben-baraja-vegas', '/player/vicente-rodriguez-guillen', '/player/rufete-11268', '/player/d-villa-23386']"
2005-10-02 15:00:00+00:00,Cádiz,Celta,"['/player/armando-riveiro-de-aguilar-malda', '/player/de-quintana-257709', '/player/a-paz-10847', '/player/raul-248229', '/player/varela-257691', '/player/a-fleurquin-210969', '/player/suarez-257712', '/player/pavoni-257704', '/player/jonathan-sesma-23373', '/player/enrique-257696', '/player/a-medina-10930']","['/player/pinto-23558', '/player/p-contreras-53241', '/player/sergio-34906', '/player/diego-rodolfo-placente-72003', '/player/angel-lopez-23461', '/player/b-oubina-7459', '/player/jorge-larena-27431', '/player/iriney-28783', '/player/d-silva-23382', '/player/nunez-23690', '/player/baiano-257633']"
2005-10-02 15:00:00+00:00,RC Deportivo,Osasuna,"['/player/jose-francisco-molina', '/player/jorge-andrade', '/player/manuel-pablo-23572', '/player/romero-206008', '/player/capdevila-23462', '/player/aldo-pedro-duscher', '/player/sergio-gonzalez-soriano', '/player/valeron-23583', '/player/diego-tristan-herrera-30520', '/player/munitis-23477', '/player/ruben-castro-7564']","['/player/elia-257642', '/player/jose-izquierdo', '/player/cesar-cruchaga', '/player/miguel-flano-23452', '/player/clavero-29735', '/player/moha-7442', '/player/punal-27036', '/player/munoz-29972', '/player/fran-moreno-48303', '/player/valdo-23365', '/player/savo-milosevic']"
2005-10-02 15:00:00+00:00,Sevilla,Espanyol,"['/player/a-palop-23480', '/player/ivica-dragutinovic', '/player/javi-navarro', '/player/d-alves-23559', '/player/adriano-23484', '/player/j-navas-27050', '/player/e-maresca-7432', '/player/marti-23391', '/player/antonio-puerta-257631', '/player/j-saviola-37128', '/player/f-kanoute-7534']","['/player/c-kameni-23349', '/player/juanfran-23454', '/player/lopo-23574', '/player/armando-sa-257811', '/player/daniel-jarque-gonzalez', '/player/p-zabaleta-7502', '/player/moises-23359', '/player/ivan-de-la-pena-lopez', '/player/fredson-camara-pereira', '/player/ito', '/player/l-garcia-23364']"
2005-10-02 15:00:00+00:00,Racing,Alavés,"['/player/aouate-7129', '/player/ayoze-diaz-32972', '/player/pablo-pinillos-caro', '/player/jose-moraton-taeno', '/player/samuel-30693', '/player/vitolo-53246', '/player/casquero-23514', '/player/oscar-serrano-23479', '/player/s-dalmat-3162', '/player/juanjo-23478', '/player/antonito-23867']","['/player/f-costanzo-10810', '/player/luis-carreras', '/player/gaspar-23969', '/player/mauricio-pellegrino', '/player/juan-jesus-gutierrez-robles', '/player/m-astudillo-473703', '/player/jandro-30560', '/player/bodipo-23584', '/player/nene-30766', '/player/de-lucas-30385', '/player/wesley-lopes-101997']"
2005-10-02 15:00:00+00:00,R. Sociedad,Real Betis,"['/player/riesgo-30475', '/player/igor-jauregui', '/player/labaka-27447', '/player/j-garrido-136', '/player/aitor-lopez-rekarte', '/player/mikel-alonso-olano', '/player/alvaro-novo', '/player/mikel-aranburu-eizagirre-27451', '/player/x-prieto-23648', '/player/nihat-kahveci', '/player/darko-kovacevic']","['/player/pedro-contreras-gonzalez', '/player/juanito-23327', '/player/melli-23326', '/player/victoriano-rivas-alvaro', '/player/oscar-lopez-hernandez', '/player/varela-23389', '/player/miguel-ayala', '/player/marcos-assuncao-7350', '/player/joaquin-23384', '/player/luis-schmidt', '/player/xisco-munoz-33505']"
2005-10-02 15:00:00+00:00,Villarreal,Athletic,"['/player/sebastian-viera-208191', '/player/g-rodriguez-23463', '/player/juan-manuel-pena', '/player/juan-pablo-sorin', '/player/rodolfo-arruabarrena', '/player/senna-23469', '/player/jose-joaquin-moreno', '/player/javi-venta-27039', '/player/j-riquelme-81610', '/player/diego-martin-forlan-corazo-39908', '/player/jose-mari-27475']","['/player/aranzubia-23570', '/player/luis-prieto-23369', '/player/c-gurpegui-29971', '/player/lacruz-11387', '/player/p-orbaiz-29970', '/player/javier-casas-cuevas', '/player/a-iraola-29960', '/player/francisco-javier-yeste-navarro-29968', '/player/i-gutierrez-34734', '/player/joseba-etxeberria-lizardi', '/player/f-llorente-29980']"
2005-10-02 17:00:00+00:00,Real Madrid,Mallorca,"['/player/i-casillas-23340', '/player/roberto-carlos-31611', '/player/m-salgado-33003', '/player/sergio-ramos-23341', '/player/ivan-helguera-bujia', '/player/d-beckham-72555', '/player/jose-maria-gutierrez-hernandez', '/player/pablo-garcia-23687', '/player/ronaldo-luiz-nazario-de-lima', '/player/raul-23347', '/player/j-baptista-9415']","['/player/antonio-prats', '/player/f-navarro-23482', '/player/cortes-23510', '/player/a-potenza-922', '/player/s-ballesteros-29356', '/player/j-arango-7348', '/player/a-peralta-17266', '/player/campano-29112', '/player/farinos-29231', '/player/yordi-257807', '/player/y-okubo-10934']"
2005-10-02 19:00:00+00:00,Málaga,Atlético,"['/player/francesc-arnau-gravalosa', '/player/alexis-23379', '/player/gerardo-37761', '/player/nacho-28227', '/player/c-navas-34478', '/player/vicente-valcarce', '/player/fernando-sanz', '/player/juan-rodriguez-23582', '/player/anderson-silva-30060', '/player/salvador-ballesta-vialcho', '/player/edgar']","['/player/l-franco-28115', '/player/antonio-lopez-23522', '/player/pablo-ibanez-tebar', '/player/l-perea-7295', '/player/juan-velasco', '/player/m-petrov-433', '/player/p-luccin-7430', '/player/zahinos-257639', '/player/m-rodriguez-65427', '/player/f-torres-29366', '/player/m-kezman-5708']"
2005-10-15 16:00:00+00:00,Alavés,Villarreal,"['/player/f-costanzo-10810', '/player/gaspar-23969', '/player/mauricio-pellegrino', '/player/ruben-navarro-29116', '/player/david-coromina', '/player/santiago-carpintero-fernandez-29060', '/player/juan-jesus-gutierrez-robles', '/player/m-astudillo-473703', '/player/nene-30766', '/player/bodipo-23584', '/player/wesley-lopes-101997']","['/player/sebastian-viera-208191', '/player/g-rodriguez-23463', '/player/arzo-23400', '/player/juan-pablo-sorin', '/player/rodolfo-arruabarrena', '/player/senna-23469', '/player/roger', '/player/jose-joaquin-moreno', '/player/javi-venta-27039', '/player/jose-mari-27475', '/player/l-figueroa-54504']"
2005-10-15 18:00:00+00:00,RC Deportivo,Barcelona,"['/player/jose-francisco-molina', '/player/f-coloccini-7202', '/player/jorge-andrade', '/player/capdevila-23462', '/player/manuel-pablo-23572', '/player/j-de-guzman-7380', '/player/aldo-pedro-duscher', '/player/sergio-gonzalez-soriano', '/player/valeron-23583', '/player/diego-tristan-herrera-30520', '/player/munitis-23477']","['/player/v-valdes-7171', '/player/puyol-23562', '/player/r-marquez-23561', '/player/sylvinho', '/player/juliano-belletti', '/player/oleguer-presas-renom-29669', '/player/xavi-23564', '/player/deco-61725', '/player/ronaldinho-27076', '/player/s-eto-o-23565', '/player/l-giuly-1062']"
2005-10-15 20:00:00+00:00,Atlético,Real Madrid,"['/player/l-franco-28115', '/player/antonio-lopez-23522', '/player/pablo-ibanez-tebar', '/player/l-perea-7295', '/player/juan-velasco', '/player/m-petrov-433', '/player/p-luccin-7430', '/player/zahinos-257639', '/player/m-rodriguez-65427', '/player/f-torres-29366', '/player/m-kezman-5708']","['/player/i-casillas-23340', '/player/roberto-carlos-31611', '/player/m-salgado-33003', '/player/sergio-ramos-23341', '/player/ivan-helguera-bujia', '/player/d-beckham-72555', '/player/zinedine-zidane', '/player/pablo-garcia-23687', '/player/ronaldo-luiz-nazario-de-lima', '/player/raul-23347', '/player/j-baptista-9415']"
2005-10-16 15:00:00+00:00,Real Betis,Getafe,"['/player/doblas-27603', '/player/juanito-23327', '/player/victoriano-rivas-alvaro', '/player/oscar-lopez-hernandez', '/player/p-castellini-38425', '/player/varela-23389', '/player/rivera-9911', '/player/marcos-assuncao-7350', '/player/luis-schmidt', '/player/xisco-munoz-33505', '/player/ricardo-oliveira-10936']","['/player/luis-garcia-7158', '/player/mariano-andres-pernia', '/player/david-belenguer-reverte', '/player/anibal-matellan', '/player/r-pulido-11407', '/player/diego-rivas-23649', '/player/mario-gutierrez-cotelo', '/player/david-cubillo', '/player/gavilan-23515', '/player/riki-23586', '/player/d-guiza-217020']"
2005-10-16 15:00:00+00:00,Osasuna,Celta,"['/player/ricardo-lopez-felipe', '/player/jose-izquierdo', '/player/josetxo-27034', '/player/c-cuellar-3495', '/player/clavero-29735', '/player/moha-7442', '/player/david-lopez-29967', '/player/sosa-257700', '/player/raul-garcia-23527', '/player/bernardo-romeo', '/player/savo-milosevic']","['/player/pinto-23558', '/player/sergio-34906', '/player/angel-lopez-23461', '/player/diego-rodolfo-placente-72003', '/player/p-contreras-53241', '/player/d-silva-23382', '/player/b-oubina-7459', '/player/iriney-28783', '/player/gustavo-lopez', '/player/jonathan-aspas-juncal', '/player/baiano-257633']"
2005-10-16 15:00:00+00:00,Mallorca,Racing,"['/player/antonio-prats', '/player/f-navarro-23482', '/player/cortes-23510', '/player/mark-iuliano', '/player/e-tuzzio-72570', '/player/borja-23372', '/player/j-arango-7348', '/player/j-gutierrez-63293', '/player/doni-1040', '/player/tuni-32973', '/player/victor-23652']","['/player/aouate-7129', '/player/ayoze-diaz-32972', '/player/pablo-pinillos-caro', '/player/jose-moraton-taeno', '/player/samuel-30693', '/player/vitolo-53246', '/player/casquero-23514', '/player/oscar-serrano-23479', '/player/s-dalmat-3162', '/player/d-aganzo-7506', '/player/antonito-23867']"
2005-10-16 15:00:00+00:00,Real Zaragoza,R. Sociedad,"['/player/cesar-11120', '/player/g-milito-7271', '/player/toledo-257694', '/player/alvaro-luiz-maior-de-aquino', '/player/movilla-7446', '/player/l-ponzio-16956', '/player/a-zapater-7503', '/player/savio-257804', '/player/oscar-117572', '/player/d-milito-28271', '/player/ewerthon-henrique-de-souza']","['/player/riesgo-30475', '/player/igor-jauregui', '/player/labaka-27447', '/player/j-garrido-136', '/player/aitor-lopez-rekarte', '/player/mikel-alonso-olano', '/player/alvaro-novo', '/player/mikel-aranburu-eizagirre-27451', '/player/x-prieto-23648', '/player/nihat-kahveci', '/player/garikoitz-uranga']"
2005-10-16 17:00:00+00:00,Espanyol,Cádiz,"['/player/c-kameni-23349', '/player/juanfran-23454', '/player/lopo-23574', '/player/armando-sa-257811', '/player/david-garcia-23353', '/player/daniel-jarque-gonzalez', '/player/ivan-de-la-pena-lopez', '/player/eduardo-costa-27012', '/player/ito', '/player/l-garcia-23364', '/player/tamudo-23367']","['/player/armando-riveiro-de-aguilar-malda', '/player/j-de-la-cuesta-10838', '/player/de-quintana-257709', '/player/raul-248229', '/player/varela-257691', '/player/jonathan-sesma-23373', '/player/bezares-35198', '/player/enrique-257696', '/player/suarez-257712', '/player/pavoni-257704', '/player/a-medina-10930']"
