name,market_value,team,Season
Mikel Jauregizar,"30,00 mill. €",Athletic,2024_25
Beñat Prados,"18,00 mill. €",Athletic,2024_25
Iñigo Ruiz de Galarreta,"3,00 mill. €",Athletic,2024_25
Ander Herrera,800 mil €,Athletic,2024_25
Alejandro Rego,300 mil €,Athletic,2024_25
Oihan Sancet,"60,00 mill. €",Athletic,2024_25
Unai Gómez,"6,00 mill. €",Athletic,2024_25
Peio Canales,"1,00 mill. €",Athletic,2024_25
Nico Williams,"70,00 mill. €",Athletic,2024_25
Álex Berenguer,"9,00 mill. €",Athletic,2024_25
Álvaro Djaló,"5,00 mill. €",Athletic,2024_25
Nico Serrano,"1,20 mill. €",Athletic,2024_25
Iker Varela,300 mil €,Athletic,2024_25
Iñaki Williams,"15,00 mill. €",Athletic,2024_25
Adu Ares,"1,60 mill. €",Athletic,2024_25
Aingeru Olabarrieta,500 mil €,Athletic,2024_25
Endika Buján,300 mil €,Athletic,2024_25
Maroan Sannadi,"10,00 mill. €",Athletic,2024_25
Gorka Guruzeta,"9,00 mill. €",Athletic,2024_25
Javi Martón,500 mil €,Athletic,2024_25
Jan Oblak,"20,00 mill. €",Atlético,2024_25
Juan Musso,"3,50 mill. €",Atlético,2024_25
Horațiu Moldovan,"2,20 mill. €",Atlético,2024_25
Alejandro Iturbe,"2,00 mill. €",Atlético,2024_25
Antonio Gomis,150 mil €,Atlético,2024_25
Robin Le Normand,"40,00 mill. €",Atlético,2024_25
José María Giménez,"20,00 mill. €",Atlético,2024_25
Clément Lenglet,"7,50 mill. €",Atlético,2024_25
César Azpilicueta,"1,50 mill. €",Atlético,2024_25
Ilias Kostis,500 mil €,Atlético,2024_25
Gerónimo Spina,200 mil €,Atlético,2024_25
Reinildo Mandava,"5,00 mill. €",Atlético,2024_25
Javi Galán,"4,00 mill. €",Atlético,2024_25
Marcos Llorente,"25,00 mill. €",Atlético,2024_25
Nahuel Molina,"20,00 mill. €",Atlético,2024_25
Santiago Mouriño,"3,00 mill. €",Atlético,2024_25
Carlos Giménez,250 mil €,Atlético,2024_25
Arthur Vermeeren,"22,00 mill. €",Atlético,2024_25
Axel Witsel,"2,00 mill. €",Atlético,2024_25
Pablo Barrios,"55,00 mill. €",Atlético,2024_25
Conor Gallagher,"40,00 mill. €",Atlético,2024_25
Rodrigo De Paul,"25,00 mill. €",Atlético,2024_25
Koke,"8,00 mill. €",Atlético,2024_25
Javi Serrano,700 mil €,Atlético,2024_25
Aitor Gismera,250 mil €,Atlético,2024_25
Thomas Lemar,"5,00 mill. €",Atlético,2024_25
Samuel Lino,"22,00 mill. €",Atlético,2024_25
Rodrigo Riquelme,"12,00 mill. €",Atlético,2024_25
Carlos Martín,"2,80 mill. €",Atlético,2024_25
Rayane Belaid,600 mil €,Atlético,2024_25
Marcos Paulo,450 mil €,Atlético,2024_25
Giuliano Simeone,"35,00 mill. €",Atlético,2024_25
Ángel Correa,"10,00 mill. €",Atlético,2024_25
Germán Valera,"1,50 mill. €",Atlético,2024_25
Víctor Mollejo,300 mil €,Atlético,2024_25
Antoine Griezmann,"18,00 mill. €",Atlético,2024_25
Julián Alvarez,"100,00 mill. €",Atlético,2024_25
Alexander Sørloth,"25,00 mill. €",Atlético,2024_25
Omar Janneh,"1,00 mill. €",Atlético,2024_25
Adrián Niño,800 mil €,Atlético,2024_25
Borja Garcés,300 mil €,Atlético,2024_25
Marc-André ter Stegen,"12,00 mill. €",Barcelona,2024_25
Iñaki Peña,"8,00 mill. €",Barcelona,2024_25
Wojciech Szczesny,"1,00 mill. €",Barcelona,2024_25
Ander Astralaga,800 mil €,Barcelona,2024_25
Diego Kochen,500 mil €,Barcelona,2024_25
Áron Yaakobishvili,300 mil €,Barcelona,2024_25
Pau Cubarsí,"80,00 mill. €",Barcelona,2024_25
Ronald Araujo,"35,00 mill. €",Barcelona,2024_25
Eric García,"18,00 mill. €",Barcelona,2024_25
Andreas Christensen,"12,00 mill. €",Barcelona,2024_25
Iñigo Martínez,"5,00 mill. €",Barcelona,2024_25
Sergi Domínguez,"1,00 mill. €",Barcelona,2024_25
Alexis Olmedo,200 mil €,Barcelona,2024_25
Andrés Cuenca,200 mil €,Barcelona,2024_25
Álvaro Cortés,150 mil €,Barcelona,2024_25
Alejandro Balde,"60,00 mill. €",Barcelona,2024_25
Gerard Martín,"12,00 mill. €",Barcelona,2024_25
Álex Valle,"6,00 mill. €",Barcelona,2024_25
Jules Koundé,"65,00 mill. €",Barcelona,2024_25
Héctor Fort,"10,00 mill. €",Barcelona,2024_25
Landry Farré,300 mil €,Barcelona,2024_25
Marc Casadó,"30,00 mill. €",Barcelona,2024_25
Marc Bernal,"5,00 mill. €",Barcelona,2024_25
Pedri,"140,00 mill. €",Barcelona,2024_25
Gavi,"60,00 mill. €",Barcelona,2024_25
Frenkie de Jong,"45,00 mill. €",Barcelona,2024_25
Guille Fernández,"3,00 mill. €",Barcelona,2024_25
Dani Olmo,"60,00 mill. €",Barcelona,2024_25
Fermín López,"50,00 mill. €",Barcelona,2024_25
Pablo Torre,"6,00 mill. €",Barcelona,2024_25
Noah Darvich,"2,00 mill. €",Barcelona,2024_25
Raphinha,"90,00 mill. €",Barcelona,2024_25
Ansu Fati,"5,00 mill. €",Barcelona,2024_25
Lamine Yamal,"200,00 mill. €",Barcelona,2024_25
Toni Fernández,"3,00 mill. €",Barcelona,2024_25
Dani Rodríguez,200 mil €,Barcelona,2024_25
Ferran Torres,"40,00 mill. €",Barcelona,2024_25
Robert Lewandowski,"12,00 mill. €",Barcelona,2024_25
Pau Víctor,"4,00 mill. €",Barcelona,2024_25
Thibaut Courtois,"20,00 mill. €",Real Madrid,2024_25
Andriy Lunin,"18,00 mill. €",Real Madrid,2024_25
Fran González,400 mil €,Real Madrid,2024_25
Sergio Mestre,50 mil €,Real Madrid,2024_25
Dean Huijsen,"60,00 mill. €",Real Madrid,2024_25
Raúl Asencio,"40,00 mill. €",Real Madrid,2024_25
Éder Militão,"30,00 mill. €",Real Madrid,2024_25
Antonio Rüdiger,"20,00 mill. €",Real Madrid,2024_25
David Alaba,"6,00 mill. €",Real Madrid,2024_25
Jacobo Ramón,"1,00 mill. €",Real Madrid,2024_25
Diego Aguado,"1,00 mill. €",Real Madrid,2024_25
Jesús Vallejo,"1,00 mill. €",Real Madrid,2024_25
Víctor Valdepeñas,500 mil €,Real Madrid,2024_25
Mario Rivas,300 mil €,Real Madrid,2024_25
Fran García,"18,00 mill. €",Real Madrid,2024_25
Ferland Mendy,"14,00 mill. €",Real Madrid,2024_25
Youssef Enríquez,500 mil €,Real Madrid,2024_25
Trent Alexander-Arnold,"75,00 mill. €",Real Madrid,2024_25
Daniel Carvajal,"8,00 mill. €",Real Madrid,2024_25
Lucas Vázquez,"3,00 mill. €",Real Madrid,2024_25
David Jiménez,400 mil €,Real Madrid,2024_25
Jesús Fortea,200 mil €,Real Madrid,2024_25
Lorenzo Aguado,100 mil €,Real Madrid,2024_25
Aurélien Tchouaméni,"75,00 mill. €",Real Madrid,2024_25
Mario Martín,"1,50 mill. €",Real Madrid,2024_25
Chema Andrés,800 mil €,Real Madrid,2024_25
Federico Valverde,"130,00 mill. €",Real Madrid,2024_25
Eduardo Camavinga,"60,00 mill. €",Real Madrid,2024_25
Dani Ceballos,"10,00 mill. €",Real Madrid,2024_25
Luka Modrić,"4,00 mill. €",Real Madrid,2024_25
Jude Bellingham,"180,00 mill. €",Real Madrid,2024_25
Arda Güler,"45,00 mill. €",Real Madrid,2024_25
Pol Fortuny,400 mil €,Real Madrid,2024_25
Vinicius Junior,"170,00 mill. €",Real Madrid,2024_25
Víctor Muñoz,"1,00 mill. €",Real Madrid,2024_25
Hugo de Llanos,200 mil €,Real Madrid,2024_25
Rodrygo,"90,00 mill. €",Real Madrid,2024_25
Brahim Díaz,"40,00 mill. €",Real Madrid,2024_25
Daniel Yáñez,150 mil €,Real Madrid,2024_25
Kylian Mbappé,"180,00 mill. €",Real Madrid,2024_25
Endrick,"35,00 mill. €",Real Madrid,2024_25
Gonzalo García,"8,00 mill. €",Real Madrid,2024_25
Álvaro Fernández,"2,00 mill. €",Sevilla,2024_25
Ørjan Nyland,900 mil €,Sevilla,2024_25
Alberto Flores,300 mil €,Sevilla,2024_25
Matías Árbol,100 mil €,Sevilla,2024_25
Rafa Romero,-,Sevilla,2024_25
Loïc Badé,"25,00 mill. €",Sevilla,2024_25
Kike Salas,"8,00 mill. €",Sevilla,2024_25
Marcão,"2,00 mill. €",Sevilla,2024_25
Tanguy Nianzou,"1,50 mill. €",Sevilla,2024_25
Ramón Martínez,"1,00 mill. €",Sevilla,2024_25
Andrés Castrín,250 mil €,Sevilla,2024_25
Adrià Pedrosa,"7,00 mill. €",Sevilla,2024_25
Diego Hormigo,300 mil €,Sevilla,2024_25
Oso,200 mil €,Sevilla,2024_25
José Ángel Carmona,"12,00 mill. €",Sevilla,2024_25
Juanlu Sánchez,"12,00 mill. €",Sevilla,2024_25
Gonzalo Montiel,"5,00 mill. €",Sevilla,2024_25
Darío Benavides,300 mil €,Sevilla,2024_25
Jesús Navas,-,Sevilla,2024_25
Lucien Agoumé,"8,00 mill. €",Sevilla,2024_25
Nemanja Gudelj,"3,00 mill. €",Sevilla,2024_25
Valentín Barco,"12,00 mill. €",Sevilla,2024_25
Albert Sambi Lokonga,"8,00 mill. €",Sevilla,2024_25
Djibril Sow,"7,50 mill. €",Sevilla,2024_25
Saúl Ñíguez,"3,00 mill. €",Sevilla,2024_25
Manu Bueno,"1,50 mill. €",Sevilla,2024_25
Pedro Ortiz,600 mil €,Sevilla,2024_25
Pablo Rivera,200 mil €,Sevilla,2024_25
Alberto Collado,200 mil €,Sevilla,2024_25
Lulo Dasilva,150 mil €,Sevilla,2024_25
Stanis Idumbo,"2,50 mill. €",Sevilla,2024_25
Rubén Vargas,"7,00 mill. €",Sevilla,2024_25
Lucas Ocampos,"6,00 mill. €",Sevilla,2024_25
Chidera Ejuke,"4,00 mill. €",Sevilla,2024_25
Isra Domínguez,200 mil €,Sevilla,2024_25
Dodi Lukébakio,"20,00 mill. €",Sevilla,2024_25
Suso,"1,50 mill. €",Sevilla,2024_25
Peque Fernández,"3,50 mill. €",Sevilla,2024_25
Isaac Romero,"6,00 mill. €",Sevilla,2024_25
Akor Adams,"5,00 mill. €",Sevilla,2024_25
Kelechi Iheanacho,"4,50 mill. €",Sevilla,2024_25
Álvaro García Pascual,"1,00 mill. €",Sevilla,2024_25
Mateo Mejía,400 mil €,Sevilla,2024_25
Leandro Antonetti,300 mil €,Sevilla,2024_25
Giorgi Mamardashvili,"30,00 mill. €",Valencia,2024_25
Stole Dimitrievski,"2,50 mill. €",Valencia,2024_25
Jaume Doménech,400 mil €,Valencia,2024_25
Vicent Abril,200 mil €,Valencia,2024_25
Raúl Jiménez,-,Valencia,2024_25
Cristhian Mosquera,"30,00 mill. €",Valencia,2024_25
César Tárrega,"10,00 mill. €",Valencia,2024_25
Yarek Gasiorowski,"7,50 mill. €",Valencia,2024_25
Mouctar Diakhaby,"2,00 mill. €",Valencia,2024_25
Cenk Özkacar,"1,20 mill. €",Valencia,2024_25
Maximiliano Caufriez,"1,00 mill. €",Valencia,2024_25
Álex Serradell,150 mil €,Valencia,2024_25
Iker Córdoba,100 mil €,Valencia,2024_25
José Gayà,"9,00 mill. €",Valencia,2024_25
Jesús Vázquez,"3,00 mill. €",Valencia,2024_25
Ro Abajas,100 mil €,Valencia,2024_25
Max Aarons,"6,00 mill. €",Valencia,2024_25
Thierry Correia,"3,00 mill. €",Valencia,2024_25
Dimitri Foulquier,"1,50 mill. €",Valencia,2024_25
Rubén Iranzo,300 mil €,Valencia,2024_25
Enzo Barrenechea,"10,00 mill. €",Valencia,2024_25
Pepelu,"9,00 mill. €",Valencia,2024_25
Hugo Guillamón,"2,50 mill. €",Valencia,2024_25
Javi Guerra,"25,00 mill. €",Valencia,2024_25
Pedro Alemañ,200 mil €,Valencia,2024_25
Lucas Núñez,25 mil €,Valencia,2024_25
André Almeida,"10,00 mill. €",Valencia,2024_25
Iván Jaime,"5,00 mill. €",Valencia,2024_25
Martín Tejón,500 mil €,Valencia,2024_25
Luis Rioja,"2,00 mill. €",Valencia,2024_25
Sergi Canós,"1,00 mill. €",Valencia,2024_25
Pablo López,50 mil €,Valencia,2024_25
Diego López,"15,00 mill. €",Valencia,2024_25
Fran Pérez,"3,00 mill. €",Valencia,2024_25
Germán Valera,"1,50 mill. €",Valencia,2024_25
David Otorbi,500 mil €,Valencia,2024_25
Hamza Bellari,100 mil €,Valencia,2024_25
Ismael Santana,25 mil €,Valencia,2024_25
Hugo Duro,"14,00 mill. €",Valencia,2024_25
Umar Sadiq,"5,00 mill. €",Valencia,2024_25
Dani Gómez,"1,00 mill. €",Valencia,2024_25
Alberto Marí,"1,00 mill. €",Valencia,2024_25
Rafa Mir,800 mil €,Valencia,2024_25
Warren Madrigal,400 mil €,Valencia,2024_25
Álex Remiro,"18,00 mill. €",R. Sociedad,2024_25
Unai Marrero,600 mil €,R. Sociedad,2024_25
Aitor Fraga,500 mil €,R. Sociedad,2024_25
Egoitz Arana,50 mil €,R. Sociedad,2024_25
Nayef Aguerd,"18,00 mill. €",R. Sociedad,2024_25
Igor Zubeldia,"12,00 mill. €",R. Sociedad,2024_25
Jon Martín,"8,00 mill. €",R. Sociedad,2024_25
Jon Pacheco,"6,00 mill. €",R. Sociedad,2024_25
Aritz Elustondo,"3,00 mill. €",R. Sociedad,2024_25
Luken Beitia,300 mil €,R. Sociedad,2024_25
Sergio Gómez,"20,00 mill. €",R. Sociedad,2024_25
Javi López,"7,50 mill. €",R. Sociedad,2024_25
Aihen Muñoz,"4,00 mill. €",R. Sociedad,2024_25
Jon Balda,300 mil €,R. Sociedad,2024_25
Jon Aramburu,"15,00 mill. €",R. Sociedad,2024_25
Hamari Traoré,"2,00 mill. €",R. Sociedad,2024_25
Álvaro Odriozola,"1,00 mill. €",R. Sociedad,2024_25
Iñaki Rupérez,300 mil €,R. Sociedad,2024_25
Martín Zubimendi,"60,00 mill. €",R. Sociedad,2024_25
Urko González de Zárate,"5,00 mill. €",R. Sociedad,2024_25
Luka Sucic,"15,00 mill. €",R. Sociedad,2024_25
Beñat Turrientes,"10,00 mill. €",R. Sociedad,2024_25
Jon Ander Olasagasti,"4,00 mill. €",R. Sociedad,2024_25
Mikel Rodriguez,250 mil €,R. Sociedad,2024_25
Brais Méndez,"22,00 mill. €",R. Sociedad,2024_25
Arsen Zakharyan,"9,00 mill. €",R. Sociedad,2024_25
Pablo Marín,"8,00 mill. €",R. Sociedad,2024_25
Jon Magunazelaia,600 mil €,R. Sociedad,2024_25
Mikel Goti,400 mil €,R. Sociedad,2024_25
Ander Barrenetxea,"15,00 mill. €",R. Sociedad,2024_25
Sheraldo Becker,"2,50 mill. €",R. Sociedad,2024_25
Arkaitz Mariezkurrena,700 mil €,R. Sociedad,2024_25
Alex Marchal,500 mil €,R. Sociedad,2024_25
Takefusa Kubo,"30,00 mill. €",R. Sociedad,2024_25
Dani Díaz,300 mil €,R. Sociedad,2024_25
Mikel Oyarzabal,"25,00 mill. €",R. Sociedad,2024_25
Orri Óskarsson,"15,00 mill. €",R. Sociedad,2024_25
Umar Sadiq,"5,00 mill. €",R. Sociedad,2024_25
Ekain Orobengoa,250 mil €,R. Sociedad,2024_25
Iván Villar,900 mil €,Celta,2024_25
Vicente Guaita,700 mil €,Celta,2024_25
Marc Vidal,300 mil €,Celta,2024_25
Coke Carrillo,200 mil €,Celta,2024_25
César Fernández,200 mil €,Celta,2024_25
Javi Rodríguez,"15,00 mill. €",Celta,2024_25
Carl Starfelt,"6,00 mill. €",Celta,2024_25
Carlos Domínguez,"3,00 mill. €",Celta,2024_25
Marcos Alonso,"1,50 mill. €",Celta,2024_25
Joseph Aidoo,"1,20 mill. €",Celta,2024_25
Yoel Lago,"1,00 mill. €",Celta,2024_25
Mihailo Ristic,900 mil €,Celta,2024_25
Tincho Conde,300 mil €,Celta,2024_25
Óscar Mingueza,"20,00 mill. €",Celta,2024_25
Sergio Carreira,"4,00 mill. €",Celta,2024_25
Javier Manquillo,"1,00 mill. €",Celta,2024_25
Damián Rodríguez,"3,00 mill. €",Celta,2024_25
Jailson,"1,00 mill. €",Celta,2024_25
Fran Beltrán,"8,00 mill. €",Celta,2024_25
Ilaix Moriba,"6,00 mill. €",Celta,2024_25
Hugo Sotelo,"4,00 mill. €",Celta,2024_25
Luca de la Torre,"2,00 mill. €",Celta,2024_25
Miguel Román,400 mil €,Celta,2024_25
Fer López,"5,00 mill. €",Celta,2024_25
Hugo Álvarez,"7,50 mill. €",Celta,2024_25
Alfon González,"5,00 mill. €",Celta,2024_25
Williot Swedberg,"5,00 mill. €",Celta,2024_25
Jonathan Bamba,"3,50 mill. €",Celta,2024_25
Franco Cervi,800 mil €,Celta,2024_25
Tadeo Allende,"2,00 mill. €",Celta,2024_25
Jones El-Abdellaoui,"1,50 mill. €",Celta,2024_25
Iker Losada,"1,50 mill. €",Celta,2024_25
Anastasios Douvikas,"10,00 mill. €",Celta,2024_25
Pablo Durán,"3,50 mill. €",Celta,2024_25
Borja Iglesias,"3,00 mill. €",Celta,2024_25
Iago Aspas,"2,00 mill. €",Celta,2024_25
Luiz Júnior,"10,00 mill. €",Villarreal,2024_25
Diego Conde,"7,50 mill. €",Villarreal,2024_25
Iker Álvarez,800 mil €,Villarreal,2024_25
Rubén Gómez,100 mil €,Villarreal,2024_25
Logan Costa,"18,00 mill. €",Villarreal,2024_25
Juan Foyth,"15,00 mill. €",Villarreal,2024_25
Willy Kambwala,"4,00 mill. €",Villarreal,2024_25
Eric Bailly,"2,00 mill. €",Villarreal,2024_25
Raúl Albiol,"1,00 mill. €",Villarreal,2024_25
Antonio Espigares,500 mil €,Villarreal,2024_25
Jean Ives Valou,200 mil €,Villarreal,2024_25
Sergi Cardona,"10,00 mill. €",Villarreal,2024_25
Alfonso Pedraza,"2,50 mill. €",Villarreal,2024_25
Juan Bernat,"2,00 mill. €",Villarreal,2024_25
Arnau Solà,400 mil €,Villarreal,2024_25
Pau Navarro,"3,00 mill. €",Villarreal,2024_25
Kiko Femenía,900 mil €,Villarreal,2024_25
Pape Gueye,"15,00 mill. €",Villarreal,2024_25
Santi Comesaña,"8,00 mill. €",Villarreal,2024_25
Ramón Terrats,"4,00 mill. €",Villarreal,2024_25
Dani Parejo,"1,50 mill. €",Villarreal,2024_25
Dani Requena,400 mil €,Villarreal,2024_25
Thiago Ojeda,250 mil €,Villarreal,2024_25
Alassane Diatta,200 mil €,Villarreal,2024_25
Denis Suárez,"1,20 mill. €",Villarreal,2024_25
Álex Baena,"55,00 mill. €",Villarreal,2024_25
Arnaut Danjuma,"4,00 mill. €",Villarreal,2024_25
Yéremy Pino,"30,00 mill. €",Villarreal,2024_25
Ilias Akhomach,"15,00 mill. €",Villarreal,2024_25
Tajon Buchanan,"6,00 mill. €",Villarreal,2024_25
Nicolas Pépé,"6,00 mill. €",Villarreal,2024_25
Thierno Barry,"20,00 mill. €",Villarreal,2024_25
Ayoze Pérez,"10,00 mill. €",Villarreal,2024_25
Karl Etta Eyong,"5,00 mill. €",Villarreal,2024_25
Gerard Moreno,"4,00 mill. €",Villarreal,2024_25
Pau Cabanes,800 mil €,Villarreal,2024_25
Rui Silva,"7,00 mill. €",Betis,2024_25
Fran Vieites,"2,00 mill. €",Betis,2024_25
Adrián,500 mil €,Betis,2024_25
Guilherme Fernandes,150 mil €,Betis,2024_25
Germán García,50 mil €,Betis,2024_25
Manu González,-,Betis,2024_25
Natan,"9,00 mill. €",Betis,2024_25
Diego Llorente,"6,00 mill. €",Betis,2024_25
Nobel Mendy,"4,00 mill. €",Betis,2024_25
Marc Bartra,"1,00 mill. €",Betis,2024_25
Sergio Arribas,400 mil €,Betis,2024_25
Rudy Kohon,400 mil €,Betis,2024_25
Romain Perraud,"5,00 mill. €",Betis,2024_25
Ricardo Rodríguez,"2,00 mill. €",Betis,2024_25
Lucas Alcázar,300 mil €,Betis,2024_25
Xavi Pleguezuelo,100 mil €,Betis,2024_25
Ángel Ortiz,"2,50 mill. €",Betis,2024_25
Héctor Bellerín,"2,00 mill. €",Betis,2024_25
Youssouf Sabaly,"1,80 mill. €",Betis,2024_25
Pablo Busto,300 mil €,Betis,2024_25
Marc Roca,"6,00 mill. €",Betis,2024_25
William Carvalho,"1,50 mill. €",Betis,2024_25
Carlos Guirao,300 mil €,Betis,2024_25
Johnny Cardoso,"25,00 mill. €",Betis,2024_25
Sergi Altimira,"15,00 mill. €",Betis,2024_25
Pablo Fornals,"6,00 mill. €",Betis,2024_25
Mateo Flores,"1,00 mill. €",Betis,2024_25
Giovani Lo Celso,"15,00 mill. €",Betis,2024_25
Nabil Fekir,"7,00 mill. €",Betis,2024_25
Isco,"6,00 mill. €",Betis,2024_25
Dani Pérez,500 mil €,Betis,2024_25
Carlos Reina,300 mil €,Betis,2024_25
Assane Diao,"30,00 mill. €",Betis,2024_25
Jesús Rodríguez,"30,00 mill. €",Betis,2024_25
Abde Ezzalzouli,"12,00 mill. €",Betis,2024_25
Juanmi,"2,00 mill. €",Betis,2024_25
Antony,"35,00 mill. €",Betis,2024_25
Pablo García,"5,00 mill. €",Betis,2024_25
Aitor Ruibal,"3,50 mill. €",Betis,2024_25
Rodri Sánchez,"2,70 mill. €",Betis,2024_25
Iker Losada,"1,50 mill. €",Betis,2024_25
Vitor Roque,"20,00 mill. €",Betis,2024_25
Cucho Hernández,"18,00 mill. €",Betis,2024_25
Chimy Ávila,"2,00 mill. €",Betis,2024_25
Cédric Bakambu,"1,50 mill. €",Betis,2024_25
Marcos Fernández,400 mil €,Betis,2024_25
David Soria,"3,00 mill. €",Getafe,2024_25
Jiri Letacek,"2,00 mill. €",Getafe,2024_25
Jorge Benito,25 mil €,Getafe,2024_25
Djordjije Medenica,-,Getafe,2024_25
Diego Ferrer,-,Getafe,2024_25
Omar Alderete,"8,00 mill. €",Getafe,2024_25
Dakonam Djené,"1,80 mill. €",Getafe,2024_25
Juan Berrocal,"1,50 mill. €",Getafe,2024_25
Domingos Duarte,800 mil €,Getafe,2024_25
Nabil Aberdin,700 mil €,Getafe,2024_25
Luca Lohr,150 mil €,Getafe,2024_25
Guillem Trilla,25 mil €,Getafe,2024_25
Juan Bernat,"2,00 mill. €",Getafe,2024_25
Diego Rico,"1,20 mill. €",Getafe,2024_25
David Argüelles,100 mil €,Getafe,2024_25
Gorka Rivera,100 mil €,Getafe,2024_25
Juan Iglesias,"3,50 mill. €",Getafe,2024_25
Allan Nyom,300 mil €,Getafe,2024_25
Ismael Bekhoucha,300 mil €,Getafe,2024_25
Mauro Arambarri,"12,00 mill. €",Getafe,2024_25
Ramón Terrats,"4,00 mill. €",Getafe,2024_25
Luis Milla,"3,50 mill. €",Getafe,2024_25
Carles Aleñá,"2,50 mill. €",Getafe,2024_25
John Patrick,"1,20 mill. €",Getafe,2024_25
Yellu Santiago,900 mil €,Getafe,2024_25
Alberto Risco,200 mil €,Getafe,2024_25
Coba da Costa,"3,00 mill. €",Getafe,2024_25
Juanmi,"2,00 mill. €",Getafe,2024_25
Abdoulaye Keita,200 mil €,Getafe,2024_25
Álex Sola,"2,50 mill. €",Getafe,2024_25
Carles Pérez,"2,00 mill. €",Getafe,2024_25
Peter Federico,"1,20 mill. €",Getafe,2024_25
Christantus Uche,"15,00 mill. €",Getafe,2024_25
Borja Mayoral,"7,50 mill. €",Getafe,2024_25
Álvaro Rodríguez,"2,50 mill. €",Getafe,2024_25
Bertuğ Yıldırım,"2,00 mill. €",Getafe,2024_25
Martín Cuéllar,-,Getafe,2024_25
Sergio Herrera,"3,00 mill. €",Osasuna,2024_25
Aitor Fernández,700 mil €,Osasuna,2024_25
Pablo Valencia,200 mil €,Osasuna,2024_25
Dimitrios Stamatakis,200 mil €,Osasuna,2024_25
Rafa Fernández,25 mil €,Osasuna,2024_25
Enzo Boyomo,"20,00 mill. €",Osasuna,2024_25
Jorge Herrando,"4,00 mill. €",Osasuna,2024_25
Alejandro Catena,"3,00 mill. €",Osasuna,2024_25
Unai García,800 mil €,Osasuna,2024_25
Ismael Sierra,200 mil €,Osasuna,2024_25
Abel Bretones,"4,00 mill. €",Osasuna,2024_25
Juan Cruz,"1,50 mill. €",Osasuna,2024_25
Jesús Areso,"12,00 mill. €",Osasuna,2024_25
Nacho Vidal,"1,80 mill. €",Osasuna,2024_25
Rubén Peña,"1,20 mill. €",Osasuna,2024_25
Iñigo Arguibide,200 mil €,Osasuna,2024_25
Lucas Torró,"3,00 mill. €",Osasuna,2024_25
Iker Muñoz,"3,00 mill. €",Osasuna,2024_25
Jon Moncayola,"7,00 mill. €",Osasuna,2024_25
Pablo Ibáñez,"2,00 mill. €",Osasuna,2024_25
Asier Osambela,500 mil €,Osasuna,2024_25
Aimar Oroz,"15,00 mill. €",Osasuna,2024_25
Javi Martínez,800 mil €,Osasuna,2024_25
Jon García,300 mil €,Osasuna,2024_25
Bryan Zaragoza,"12,00 mill. €",Osasuna,2024_25
Moi Gómez,"2,00 mill. €",Osasuna,2024_25
José Manuel Arnáiz,"1,50 mill. €",Osasuna,2024_25
Rubén García,"2,00 mill. €",Osasuna,2024_25
Iker Benito,"1,50 mill. €",Osasuna,2024_25
Kike Barja,"1,50 mill. €",Osasuna,2024_25
Ante Budimir,"5,00 mill. €",Osasuna,2024_25
Raúl García,"3,00 mill. €",Osasuna,2024_25
Sixtus Ogbuehi,200 mil €,Osasuna,2024_25
Carlos Lumbreras,150 mil €,Osasuna,2024_25
Dominik Greif,"6,00 mill. €",Mallorca,2024_25
Leo Román,"5,00 mill. €",Mallorca,2024_25
Iván Cuéllar,100 mil €,Mallorca,2024_25
Pere García,50 mil €,Mallorca,2024_25
Martin Valjent,"6,00 mill. €",Mallorca,2024_25
José Copete,"3,00 mill. €",Mallorca,2024_25
Siebe Van der Heyden,"2,50 mill. €",Mallorca,2024_25
