Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
SP1,2015-03-16,Getafe,R. Sociedad,0,1,A,0,0,D,14,10,5,4,14,12,6,5,4,1,0,0,2.3,3.2,3.3
SP1,2015-03-20,Elche,Valencia,0,4,A,0,1,A,7,10,1,5,12,10,4,4,1,0,0,0,3.8,3.4,2.0
SP1,2015-03-21,Athletic,Almería,2,1,H,2,0,H,19,7,6,1,8,20,9,6,2,4,0,1,1.5,4.0,7.5
SP1,2015-03-21,Atlético,Getafe,2,0,H,2,0,H,15,5,6,1,10,16,10,5,2,2,0,0,1.33,5.0,10.0
SP1,2015-03-21,Granada,Eibar,0,0,D,0,0,D,17,4,4,1,14,17,7,5,4,1,0,0,1.95,3.25,4.33
SP1,2015-03-21,Levante,Celta,0,1,A,0,0,D,9,17,3,5,17,9,5,5,4,3,0,0,3.3,3.3,2.25
SP1,2015-03-21,Rayo Vallecano,Málaga,1,0,H,1,0,H,11,6,2,2,20,15,7,4,8,0,0,1,2.5,3.4,2.8
SP1,2015-03-22,Barcelona,Real Madrid,2,1,H,1,1,D,17,13,5,4,9,14,7,10,5,6,0,0,1.67,4.5,4.5
SP1,2015-03-22,RC Deportivo,Espanyol,0,0,D,0,0,D,14,7,1,2,10,16,2,2,4,4,0,0,2.6,3.25,2.8
SP1,2015-03-22,R. Sociedad,Córdoba,3,1,H,1,1,D,19,11,3,6,9,16,9,5,1,5,0,3,1.62,3.75,6.0
SP1,2015-03-22,Villarreal,Sevilla,0,2,A,0,0,D,23,9,5,5,11,16,8,2,2,1,0,0,2.05,3.4,3.75
SP1,2015-04-03,Eibar,Rayo Vallecano,1,2,A,1,2,A,12,13,4,8,15,15,4,4,3,3,1,0,2.5,3.3,2.9
SP1,2015-04-04,Almería,Levante,1,4,A,0,2,A,9,15,3,5,18,16,7,8,4,2,1,0,2.1,3.25,3.75
SP1,2015-04-04,Córdoba,Atlético,0,2,A,0,2,A,11,8,2,4,12,9,3,5,2,1,0,0,9.5,4.5,1.4
SP1,2015-04-04,Málaga,R. Sociedad,1,1,D,0,0,D,13,9,6,3,17,10,12,3,4,5,0,0,1.95,3.4,4.2
SP1,2015-04-04,Sevilla,Athletic,2,0,H,2,0,H,9,14,5,2,17,9,6,7,3,3,0,0,1.75,3.75,4.75
SP1,2015-04-05,Celta,Barcelona,0,1,A,0,0,D,7,12,1,3,26,12,4,3,2,2,1,0,7.5,5.0,1.4
SP1,2015-04-05,Getafe,RC Deportivo,2,1,H,2,0,H,11,9,4,2,19,14,5,1,1,3,0,0,2.25,3.1,3.6
SP1,2015-04-05,Real Madrid,Granada,9,1,H,4,0,H,29,11,11,6,6,9,10,1,1,2,0,0,1.08,11.0,29.0
SP1,2015-04-05,Valencia,Villarreal,0,0,D,0,0,D,13,5,3,2,14,18,2,6,2,5,0,0,2.05,3.5,3.6
SP1,2015-04-06,Espanyol,Elche,1,1,D,1,0,H,5,8,3,2,18,16,4,4,3,3,0,0,1.67,3.6,5.75
SP1,2015-04-07,Atlético,R. Sociedad,2,0,H,2,0,H,12,9,3,2,13,17,4,10,1,0,0,0,1.3,5.25,11.0
SP1,2015-04-07,Eibar,Málaga,1,0,H,0,0,D,8,14,5,4,15,17,4,2,3,2,0,0,3.25,3.1,2.38
SP1,2015-04-07,Levante,Sevilla,1,2,A,0,2,A,19,12,6,5,16,16,12,3,4,5,0,0,4.5,3.6,1.83
SP1,2015-04-08,Barcelona,Almería,4,0,H,1,0,H,19,6,12,3,9,14,14,5,1,1,0,0,1.05,13.0,41.0
SP1,2015-04-08,Granada,Celta,1,1,D,1,0,H,8,12,3,4,13,14,1,5,4,5,1,0,3.5,3.0,2.3
SP1,2015-04-08,RC Deportivo,Córdoba,1,1,D,0,0,D,8,16,2,7,12,16,6,5,3,2,1,0,1.75,3.4,5.5
SP1,2015-04-08,Rayo Vallecano,Real Madrid,0,2,A,0,0,D,20,17,8,5,15,11,8,1,4,5,0,0,13.0,7.0,1.2
SP1,2015-04-09,Athletic,Valencia,1,1,D,0,0,D,12,7,4,4,17,15,8,3,5,3,0,1,2.4,3.4,2.8
SP1,2015-04-09,Elche,Getafe,0,1,A,0,0,D,16,9,2,4,13,19,10,4,2,3,0,0,2.3,3.1,3.25
SP1,2015-04-09,Villarreal,Espanyol,0,3,A,0,1,A,7,14,2,4,14,14,7,2,1,1,0,0,1.55,3.6,7.0
SP1,2015-04-11,Almería,Granada,3,0,H,1,0,H,17,15,9,3,16,14,5,6,4,3,0,0,2.4,3.1,3.2
SP1,2015-04-11,Celta,Rayo Vallecano,6,1,H,4,1,H,17,12,10,4,16,3,3,4,1,1,0,0,1.73,3.6,4.75
SP1,2015-04-11,Málaga,Atlético,2,2,D,1,1,D,11,11,3,5,13,10,6,1,2,3,0,0,3.8,3.4,2.0
SP1,2015-04-11,Real Madrid,Eibar,3,0,H,2,0,H,24,4,13,2,10,18,7,4,0,3,0,0,1.06,13.0,34.0
SP1,2015-04-11,Sevilla,Barcelona,2,2,D,1,2,A,11,17,2,7,23,9,2,4,5,2,0,0,5.0,4.5,1.55
SP1,2015-04-12,Córdoba,Elche,0,2,A,0,1,A,14,7,2,3,9,26,8,3,0,2,1,0,2.3,3.1,3.3
SP1,2015-04-12,Espanyol,Athletic,1,0,H,1,0,H,5,10,1,2,14,13,7,1,2,2,0,0,2.5,3.2,2.88
SP1,2015-04-12,Getafe,Villarreal,1,1,D,0,0,D,12,9,2,4,9,16,11,5,2,6,0,0,3.6,3.3,2.05
SP1,2015-04-12,R. Sociedad,RC Deportivo,2,2,D,1,1,D,9,16,4,5,12,19,5,7,4,4,0,0,1.8,3.6,4.5
SP1,2015-04-13,Valencia,Levante,3,0,H,2,0,H,13,11,5,1,12,12,5,4,3,3,0,0,1.33,5.0,8.5
SP1,2015-04-17,Levante,Espanyol,2,2,D,1,2,A,13,12,3,6,14,18,8,4,1,3,0,0,2.88,3.1,2.6
SP1,2015-04-18,Athletic,Getafe,4,0,H,1,0,H,27,1,8,1,12,12,6,1,2,4,0,1,1.67,3.75,5.5
SP1,2015-04-18,Barcelona,Valencia,2,0,H,1,0,H,11,11,5,3,18,17,6,3,4,4,0,0,1.22,7.0,12.0
SP1,2015-04-18,RC Deportivo,Atlético,1,2,A,0,2,A,9,15,2,10,16,15,5,6,2,4,0,0,4.5,3.5,1.85
SP1,2015-04-18,Real Madrid,Málaga,3,1,H,1,0,H,12,11,6,2,11,26,4,3,2,2,0,0,1.14,8.5,17.0
SP1,2015-04-19,Eibar,Celta,0,1,A,0,1,A,11,17,3,5,10,20,1,9,2,2,0,0,3.4,3.3,2.2
SP1,2015-04-19,Granada,Sevilla,1,1,D,1,0,H,6,16,2,3,15,14,5,9,2,2,0,0,4.33,3.6,1.85
SP1,2015-04-19,Rayo Vallecano,Almería,2,0,H,1,0,H,13,8,9,3,18,12,5,7,1,2,0,0,1.8,3.8,4.33
SP1,2015-04-19,Villarreal,Córdoba,0,0,D,0,0,D,28,9,7,4,14,16,12,3,1,4,0,0,1.3,5.25,11.0
SP1,2015-04-20,Elche,R. Sociedad,1,0,H,1,0,H,9,4,2,2,21,11,7,4,3,4,0,0,2.6,3.1,2.9
SP1,2015-04-24,Córdoba,Athletic,0,1,A,0,0,D,22,15,2,4,13,19,9,5,2,3,0,0,4.2,3.5,1.91
SP1,2015-04-25,Atlético,Elche,3,0,H,0,0,D,18,14,9,3,11,18,9,8,3,2,0,0,1.18,7.0,17.0
SP1,2015-04-25,Espanyol,Barcelona,0,2,A,0,2,A,7,12,2,5,21,12,5,3,5,1,1,1,12.0,6.0,1.25
SP1,2015-04-25,Getafe,Levante,0,1,A,0,1,A,10,9,2,3,9,14,5,5,4,3,0,0,2.2,3.2,3.5
SP1,2015-04-25,R. Sociedad,Villarreal,0,0,D,0,0,D,13,19,2,4,15,13,7,9,1,4,0,0,2.9,3.3,2.5
SP1,2015-04-26,Almería,Eibar,2,0,H,1,0,H,9,8,3,5,11,13,5,7,4,3,0,0,2.2,3.2,3.6
SP1,2015-04-26,Celta,Real Madrid,2,4,A,2,3,A,20,10,4,7,17,6,5,4,3,2,0,0,5.5,4.33,1.57
SP1,2015-04-26,Málaga,RC Deportivo,1,1,D,0,0,D,14,12,5,3,17,15,9,5,5,1,0,0,1.73,3.6,5.25
SP1,2015-04-26,Sevilla,Rayo Vallecano,2,0,H,2,0,H,12,22,7,3,15,13,5,8,0,2,0,0,1.36,5.25,8.0
SP1,2015-04-27,Valencia,Granada,4,0,H,2,0,H,13,5,6,0,12,16,2,6,3,3,0,0,1.33,5.25,9.5
SP1,2015-04-28,Athletic,R. Sociedad,1,1,D,0,0,D,11,13,3,8,16,13,7,3,2,2,0,1,1.67,3.8,5.5
SP1,2015-04-28,Barcelona,Getafe,6,0,H,5,0,H,21,7,12,3,11,5,5,6,0,0,0,0,1.04,17.0,41.0
SP1,2015-04-28,Levante,Córdoba,1,0,H,1,0,H,13,8,3,1,17,10,6,5,3,3,0,0,1.85,3.5,4.5
SP1,2015-04-29,Celta,Málaga,1,0,H,0,0,D,14,7,2,2,6,13,3,5,2,3,0,0,1.73,3.75,5.0
SP1,2015-04-29,Eibar,Sevilla,1,3,A,0,2,A,15,12,3,6,17,10,4,2,3,2,0,0,6.0,4.0,1.57
SP1,2015-04-29,Elche,RC Deportivo,4,0,H,2,0,H,12,10,7,5,7,10,3,4,1,2,0,0,2.25,3.2,3.4
SP1,2015-04-29,Real Madrid,Almería,3,0,H,1,0,H,18,7,4,0,9,12,10,4,1,0,0,0,1.06,13.0,29.0
SP1,2015-04-29,Villarreal,Atlético,0,1,A,0,0,D,13,12,3,3,5,18,7,1,0,4,0,0,3.4,3.3,2.2
SP1,2015-04-30,Granada,Espanyol,1,2,A,0,1,A,16,7,4,3,19,12,8,1,2,3,0,0,2.5,3.1,3.0
SP1,2015-04-30,Rayo Vallecano,Valencia,1,1,D,1,0,H,9,13,3,5,21,15,4,8,2,1,1,1,4.0,3.6,1.91
SP1,2015-05-01,R. Sociedad,Levante,3,0,H,1,0,H,9,14,3,1,14,13,3,7,2,3,0,0,1.85,3.7,4.33
SP1,2015-05-02,Atlético,Athletic,0,0,D,0,0,D,10,7,3,0,8,20,9,2,2,2,0,1,1.4,4.5,8.5
SP1,2015-05-02,Córdoba,Barcelona,0,8,A,0,2,A,5,27,1,11,11,3,5,8,2,0,0,0,26.0,11.0,1.08
SP1,2015-05-02,RC Deportivo,Villarreal,1,1,D,0,0,D,9,7,3,2,14,12,4,2,1,5,0,0,3.6,3.4,2.1
SP1,2015-05-02,Sevilla,Real Madrid,2,3,A,1,2,A,18,14,5,5,11,12,8,1,4,2,0,0,3.5,3.6,2.05
SP1,2015-05-03,Espanyol,Rayo Vallecano,1,1,D,0,1,A,12,7,5,4,18,18,5,1,3,1,1,0,1.73,3.8,4.5
SP1,2015-05-03,Getafe,Granada,1,2,A,1,1,D,17,14,5,6,14,17,4,6,3,4,0,0,2.05,3.25,4.0
SP1,2015-05-03,Málaga,Elche,1,2,A,0,1,A,21,7,9,3,15,18,5,2,3,1,0,1,1.62,3.8,6.0
SP1,2015-05-03,Valencia,Eibar,3,1,H,1,0,H,13,7,6,1,8,17,7,5,2,1,0,0,1.22,6.5,13.0
SP1,2015-05-04,Almería,Celta,2,2,D,0,2,A,12,7,3,3,12,9,3,6,2,3,1,1,3.75,3.4,2.05
SP1,2015-05-08,Eibar,Espanyol,0,2,A,0,1,A,8,12,4,6,17,12,4,2,2,4,0,0,2.8,3.1,2.7
SP1,2015-05-09,Athletic,RC Deportivo,1,1,D,1,0,H,11,8,5,2,14,10,3,3,4,4,0,0,1.57,3.8,6.5
SP1,2015-05-09,Barcelona,R. Sociedad,2,0,H,0,0,D,15,5,8,1,9,13,10,3,1,5,0,0,1.05,15.0,34.0
SP1,2015-05-09,Granada,Córdoba,2,0,H,1,0,H,21,4,8,1,16,12,8,1,2,2,0,2,1.44,4.5,7.5
SP1,2015-05-09,Real Madrid,Valencia,2,2,D,0,2,A,29,13,10,4,14,19,12,9,4,4,0,0,1.4,4.75,8.0
SP1,2015-05-10,Almería,Málaga,1,2,A,1,1,D,10,14,4,5,15,18,7,6,3,4,0,0,2.63,3.2,2.8
SP1,2015-05-10,Celta,Sevilla,1,1,D,0,1,A,13,8,2,4,17,15,4,2,3,5,0,0,2.75,3.5,2.5
SP1,2015-05-10,Levante,Atlético,2,2,D,1,1,D,8,15,5,7,8,16,2,6,2,2,0,0,7.5,3.8,1.53
SP1,2015-05-10,Villarreal,Elche,1,0,H,1,0,H,12,13,5,2,15,7,8,5,1,2,0,0,1.36,5.0,8.5
SP1,2015-05-11,Rayo Vallecano,Getafe,2,0,H,1,0,H,15,9,5,3,14,12,8,5,2,1,1,1,1.95,3.5,4.0
SP1,2015-05-17,Atlético,Barcelona,0,1,A,0,0,D,10,15,3,5,23,7,6,5,5,3,0,0,4.75,3.6,1.75
SP1,2015-05-17,Córdoba,Rayo Vallecano,1,2,A,0,1,A,14,22,2,10,5,13,5,8,0,0,0,0,4.33,3.75,1.75
SP1,2015-05-17,Elche,Athletic,2,3,A,2,0,H,10,17,3,5,13,12,1,9,2,2,0,0,3.5,3.3,2.1
SP1,2015-05-17,Espanyol,Real Madrid,1,4,A,0,0,D,15,18,3,7,17,12,2,5,2,4,0,0,6.5,4.33,1.5
SP1,2015-05-17,Getafe,Eibar,1,1,D,1,1,D,13,5,3,1,11,12,6,4,0,2,0,0,2.2,3.2,3.5
SP1,2015-05-17,RC Deportivo,Levante,2,0,H,1,0,H,10,5,3,1,12,13,8,3,3,2,0,0,1.75,3.6,4.75
SP1,2015-05-17,Sevilla,Almería,2,1,H,0,1,A,15,14,3,3,17,17,5,4,0,4,0,1,1.25,6.0,12.0
SP1,2015-05-17,R. Sociedad,Granada,0,3,A,0,0,D,7,15,1,6,12,17,3,3,2,2,0,0,2.15,3.3,3.5
SP1,2015-05-17,Valencia,Celta,1,1,D,0,1,A,21,11,7,3,9,18,7,7,1,5,0,0,1.62,4.2,5.25
SP1,2015-05-17,Villarreal,Málaga,2,1,H,0,0,D,8,15,2,4,9,12,3,9,3,1,0,0,1.85,3.6,4.33
SP1,2015-05-23,Almería,Valencia,2,3,A,2,2,D,10,9,3,5,19,18,3,6,2,4,0,1,4.75,4.2,1.67
SP1,2015-05-23,Athletic,Villarreal,4,0,H,3,0,H,17,13,8,2,13,7,4,5,0,1,0,0,1.67,4.0,5.0
SP1,2015-05-23,Barcelona,RC Deportivo,2,2,D,1,0,H,18,10,7,2,6,9,4,4,1,3,0,0,1.25,6.0,11.0
SP1,2015-05-23,Celta,Espanyol,3,2,H,1,1,D,10,17,7,3,11,14,2,2,2,1,1,0,1.7,4.0,4.75
SP1,2015-05-23,Eibar,Córdoba,3,0,H,3,0,H,12,15,6,5,13,7,4,5,1,0,0,0,1.33,5.0,9.5
SP1,2015-05-23,Granada,Atlético,0,0,D,0,0,D,2,3,0,1,9,11,4,0,0,0,0,0,4.33,2.5,2.3
SP1,2015-05-23,Levante,Elche,0,0,D,0,0,D,8,15,0,6,14,15,4,4,3,3,0,0,1.95,3.5,4.0
SP1,2015-05-23,Málaga,Sevilla,2,3,A,0,0,D,16,12,8,6,13,9,6,1,3,2,1,0,3.3,3.75,2.1
SP1,2015-05-23,Real Madrid,Getafe,7,3,H,3,3,D,18,14,11,6,12,13,8,7,2,3,0,0,1.13,9.0,21.0
SP1,2015-05-23,Rayo Vallecano,R. Sociedad,2,4,A,1,2,A,13,11,3,8,12,13,9,2,1,1,0,0,1.85,3.8,4.0
SP1,2015-08-21,Málaga,Sevilla,0,0,D,0,0,D,25,10,5,2,19,11,7,2,3,3,0,1,3.4,3.4,2.15
SP1,2015-08-22,Atlético,Las Palmas,1,0,H,1,0,H,14,8,3,1,11,16,4,4,2,0,0,0,1.2,6.5,15.0
SP1,2015-08-22,Espanyol,Getafe,1,0,H,1,0,H,4,14,2,3,19,14,5,6,2,3,0,1,1.91,3.4,4.33
SP1,2015-08-22,RC Deportivo,R. Sociedad,0,0,D,0,0,D,15,9,5,2,16,10,5,4,3,2,0,0,2.5,3.2,3.0
SP1,2015-08-22,Rayo Vallecano,Valencia,0,0,D,0,0,D,8,10,3,4,19,11,3,3,3,1,0,0,3.6,3.5,2.05
SP1,2015-08-23,Athletic,Barcelona,0,1,A,0,0,D,8,10,2,4,16,11,2,4,3,3,0,0,6.5,4.33,1.5
SP1,2015-08-23,Real Betis,Villarreal,1,1,D,0,1,A,22,8,6,4,11,26,7,5,3,1,0,1,2.8,3.25,2.6
SP1,2015-08-23,Levante,Celta,1,2,A,0,1,A,11,15,2,6,12,17,4,6,1,3,1,0,3.6,3.3,2.15
SP1,2015-08-23,Real Sporting,Real Madrid,0,0,D,0,0,D,6,27,0,8,20,4,2,5,4,0,0,0,13.0,6.5,1.22
SP1,2015-08-24,Granada,Eibar,1,3,A,0,2,A,12,10,6,4,5,23,6,5,1,6,1,0,1.91,3.3,4.5
SP1,2015-08-28,Villarreal,Espanyol,3,1,H,0,1,A,14,4,4,2,10,20,2,3,1,6,0,0,1.57,3.8,6.5
SP1,2015-08-29,Barcelona,Málaga,1,0,H,0,0,D,22,4,13,1,4,21,15,2,0,3,0,0,1.1,10.0,26.0
SP1,2015-08-29,Celta,Rayo Vallecano,3,0,H,1,0,H,11,3,7,0,7,11,5,4,2,2,0,1,1.53,4.33,6.0
SP1,2015-08-29,Real Madrid,Real Betis,5,0,H,2,0,H,21,7,11,1,12,14,11,4,3,3,0,0,1.1,10.0,26.0
SP1,2015-08-29,R. Sociedad,Real Sporting,0,0,D,0,0,D,12,7,1,2,10,15,6,4,4,5,0,0,1.85,3.5,4.5
SP1,2015-08-30,Eibar,Athletic,2,0,H,1,0,H,9,9,8,1,14,13,11,4,2,2,0,0,4.0,3.1,2.1
SP1,2015-08-30,Getafe,Granada,1,2,A,0,2,A,16,9,4,4,16,15,6,6,5,3,0,0,2.05,3.2,4.0
SP1,2015-08-30,Las Palmas,Levante,0,0,D,0,0,D,16,3,2,2,14,21,3,0,2,4,0,0,1.91,3.3,4.5
SP1,2015-08-30,Sevilla,Atlético,0,3,A,0,1,A,25,17,7,7,17,13,11,1,3,4,0,0,2.8,3.2,2.63
SP1,2015-08-30,Valencia,RC Deportivo,1,1,D,1,1,D,12,12,5,3,13,15,5,7,2,1,1,0,1.44,4.33,8.0
SP1,2015-09-11,Levante,Sevilla,1,1,D,0,1,A,14,8,4,3,12,8,5,4,3,3,0,0,4.75,3.75,1.75
SP1,2015-09-12,Atlético,Barcelona,1,2,A,0,0,D,11,13,3,5,17,5,1,10,3,1,0,0,3.3,3.2,2.3
SP1,2015-09-12,Real Betis,R. Sociedad,1,0,H,1,0,H,9,15,2,3,12,9,2,4,4,3,1,0,2.3,3.3,3.2
SP1,2015-09-12,Espanyol,Real Madrid,0,6,A,0,4,A,14,15,3,8,19,10,5,6,2,2,0,0,10.0,5.0,1.33
SP1,2015-09-12,Real Sporting,Valencia,0,1,A,0,0,D,16,17,8,3,16,11,5,6,3,3,0,0,3.4,3.2,2.25
SP1,2015-09-13,Athletic,Getafe,3,1,H,2,0,H,14,11,6,3,12,15,12,5,1,4,0,0,1.57,3.75,7.0
SP1,2015-09-13,Celta,Las Palmas,3,3,D,2,1,H,26,9,12,5,19,14,7,2,0,3,0,1,1.5,4.2,7.0
SP1,2015-09-13,Granada,Villarreal,1,3,A,0,0,D,13,8,2,5,16,21,8,6,2,4,0,0,3.5,3.1,2.25
SP1,2015-09-13,Málaga,Eibar,0,0,D,0,0,D,10,7,4,0,11,13,7,3,2,4,0,0,1.75,3.5,5.25
SP1,2015-09-14,Rayo Vallecano,RC Deportivo,1,3,A,1,2,A,8,14,2,8,12,10,5,4,2,2,1,0,2.1,3.5,3.5
SP1,2015-09-18,Getafe,Málaga,1,0,H,1,0,H,10,13,4,3,18,11,4,7,5,2,0,0,2.6,3.1,2.9
SP1,2015-09-19,Eibar,Atlético,0,2,A,0,0,D,9,14,3,6,13,7,1,4,2,1,0,0,7.0,3.75,1.57
SP1,2015-09-19,Real Madrid,Granada,1,0,H,0,0,D,20,12,10,3,9,15,10,1,1,3,0,0,1.06,15.0,26.0
SP1,2015-09-19,R. Sociedad,Espanyol,2,3,A,1,1,D,10,18,3,6,15,16,7,6,2,3,1,0,2.0,3.4,4.0
SP1,2015-09-19,Valencia,Real Betis,0,0,D,0,0,D,22,3,5,1,17,15,7,1,4,2,0,1,1.5,4.33,6.5
SP1,2015-09-20,Barcelona,Levante,4,1,H,0,0,D,21,11,8,4,8,16,4,4,0,1,0,0,1.06,12.0,29.0
SP1,2015-09-20,RC Deportivo,Real Sporting,2,3,A,2,3,A,19,4,9,4,11,16,8,3,3,3,0,0,2.05,3.1,4.2
SP1,2015-09-20,Las Palmas,Rayo Vallecano,0,1,A,0,1,A,8,17,2,6,13,19,3,5,3,5,0,0,1.91,3.5,4.0
SP1,2015-09-20,Sevilla,Celta,1,2,A,0,2,A,13,15,5,5,16,16,5,5,3,5,0,1,1.8,3.75,4.33
SP1,2015-09-20,Villarreal,Athletic,3,1,H,1,0,H,14,11,7,2,17,6,9,4,4,4,0,0,2.0,3.5,3.75
SP1,2015-09-22,Atlético,Getafe,2,0,H,1,0,H,12,6,3,2,14,10,6,1,3,2,0,0,1.25,5.5,15.0
SP1,2015-09-22,Espanyol,Valencia,1,0,H,1,0,H,17,10,5,4,22,14,7,6,5,7,0,0,3.25,3.25,2.3
SP1,2015-09-22,Granada,R. Sociedad,0,3,A,0,2,A,11,8,1,5,20,18,4,3,5,4,0,0,2.4,3.1,3.2
SP1,2015-09-23,Athletic,Real Madrid,1,2,A,0,1,A,11,22,5,6,17,10,6,8,4,3,0,0,5.25,4.2,1.62
SP1,2015-09-23,Celta,Barcelona,4,1,H,2,0,H,18,18,5,7,19,4,5,10,2,2,0,0,6.5,4.5,1.5
SP1,2015-09-23,Las Palmas,Sevilla,2,0,H,1,0,H,12,17,4,3,9,13,5,5,3,4,0,0,3.3,3.4,2.2
SP1,2015-09-23,Levante,Eibar,2,2,D,0,1,A,12,10,2,4,13,23,4,7,2,5,0,0,2.38,3.1,3.25
SP1,2015-09-23,Málaga,Villarreal,0,1,A,0,0,D,15,9,4,3,18,14,8,5,2,3,0,0,2.63,3.3,2.75
SP1,2015-09-23,Rayo Vallecano,Real Sporting,2,1,H,1,0,H,18,5,6,2,14,17,4,4,2,1,0,1,2.25,3.4,3.2
SP1,2015-09-24,Real Betis,RC Deportivo,1,2,A,0,0,D,9,8,2,3,11,22,3,4,3,5,0,0,2.25,3.3,3.3
SP1,2015-09-25,Valencia,Granada,1,0,H,1,0,H,12,18,5,3,19,20,11,3,3,3,0,0,1.45,4.5,7.5
SP1,2015-09-26,Barcelona,Las Palmas,2,1,H,1,0,H,18,10,6,6,12,23,3,4,2,4,0,0,1.08,11.0,26.0
SP1,2015-09-26,Eibar,Celta,1,1,D,1,0,H,10,9,3,2,25,16,4,4,5,4,0,0,3.75,3.4,2.05
SP1,2015-09-26,Real Madrid,Málaga,0,0,D,0,0,D,31,12,9,3,11,10,12,6,4,4,0,1,1.11,10.0,21.0
SP1,2015-09-26,Sevilla,Rayo Vallecano,3,2,H,2,0,H,17,18,8,5,9,18,6,5,1,2,0,1,1.44,4.75,7.0
SP1,2015-09-26,Villarreal,Atlético,1,0,H,1,0,H,5,9,2,4,11,15,1,5,2,2,0,0,2.9,3.1,2.6
SP1,2015-09-27,Getafe,Levante,3,0,H,0,0,D,15,10,8,3,11,10,4,4,2,3,0,0,1.95,3.3,4.2
SP1,2015-09-27,RC Deportivo,Espanyol,3,0,H,2,0,H,14,7,5,3,11,11,7,5,4,3,0,1,2.1,3.3,3.75
SP1,2015-09-27,R. Sociedad,Athletic,0,0,D,0,0,D,14,9,4,2,15,19,4,2,3,4,0,0,2.4,3.2,3.0
SP1,2015-09-27,Real Sporting,Real Betis,1,2,A,1,0,H,19,13,10,5,11,9,10,4,1,1,0,0,2.3,3.2,3.3
SP1,2015-10-02,Celta,Getafe,0,0,D,0,0,D,18,8,7,2,11,18,9,1,1,5,0,0,1.44,4.5,7.5
SP1,2015-10-03,Espanyol,Real Sporting,1,2,A,0,1,A,13,12,9,2,17,16,9,1,3,3,0,0,2.0,3.3,4.0
SP1,2015-10-03,Granada,RC Deportivo,1,1,D,0,1,A,10,14,3,3,13,21,2,5,1,3,0,0,2.6,3.2,2.8
SP1,2015-10-03,Las Palmas,Eibar,0,2,A,0,1,A,18,9,4,4,5,16,3,2,2,2,0,0,2.1,3.3,3.75
SP1,2015-10-03,Málaga,R. Sociedad,3,1,H,2,1,H,11,13,7,5,15,16,2,4,3,2,1,0,2.38,3.1,3.3
SP1,2015-10-03,Sevilla,Barcelona,2,1,H,0,0,D,12,28,5,9,16,16,7,9,5,3,0,0,4.0,3.6,1.91
SP1,2015-10-04,Athletic,Valencia,3,1,H,1,1,D,16,9,7,4,12,9,11,4,0,4,0,0,2.3,3.3,3.2
SP1,2015-10-04,Atlético,Real Madrid,1,1,D,0,1,A,18,9,4,2,19,12,5,1,6,4,0,0,3.2,3.3,2.3
SP1,2015-10-04,Levante,Villarreal,1,0,H,0,0,D,15,3,5,2,15,17,8,2,4,3,0,1,4.33,3.4,1.91
SP1,2015-10-04,Rayo Vallecano,Real Betis,0,2,A,0,1,A,23,9,9,6,13,14,8,3,4,2,0,0,2.2,3.5,3.2
SP1,2015-10-17,Barcelona,Rayo Vallecano,5,2,H,2,1,H,14,22,9,8,8,15,7,10,1,2,0,0,1.14,9.0,15.0
SP1,2015-10-17,Real Betis,Espanyol,1,3,A,0,1,A,21,13,6,4,18,21,4,3,2,4,0,0,2.0,3.3,4.0
SP1,2015-10-17,Eibar,Sevilla,1,1,D,1,0,H,14,15,4,5,16,9,2,5,3,3,0,0,3.6,3.4,2.1
SP1,2015-10-17,Real Madrid,Levante,3,0,H,2,0,H,20,15,6,5,8,10,4,4,1,4,0,0,1.08,12.0,23.0
SP1,2015-10-17,Valencia,Málaga,3,0,H,2,0,H,6,10,3,3,18,21,6,8,3,3,0,0,1.62,3.75,6.0
SP1,2015-10-18,Getafe,Las Palmas,4,0,H,2,0,H,14,16,7,3,18,15,5,1,2,1,0,1,2.15,3.2,3.6
SP1,2015-10-18,RC Deportivo,Athletic,2,2,D,0,1,A,16,7,3,2,8,18,4,6,2,2,0,0,2.7,3.1,2.8
SP1,2015-10-18,R. Sociedad,Atlético,0,2,A,0,1,A,11,7,1,3,14,11,5,2,4,5,2,0,4.0,3.2,2.05
SP1,2015-10-18,Villarreal,Celta,1,2,A,0,1,A,12,13,3,2,10,12,7,4,1,3,1,0,2.0,3.5,3.75
SP1,2015-10-19,Real Sporting,Granada,3,3,D,1,2,A,16,14,6,7,10,13,6,1,3,4,0,2,2.0,3.2,4.2
SP1,2015-10-23,Rayo Vallecano,Espanyol,3,0,H,1,0,H,13,9,7,3,15,11,6,5,2,1,1,1,2.2,3.4,3.2
SP1,2015-10-24,Celta,Real Madrid,1,3,A,0,2,A,17,14,7,8,17,16,5,7,4,1,1,0,3.8,3.8,1.91
SP1,2015-10-24,Granada,Real Betis,1,1,D,1,1,D,17,7,7,2,8,11,3,3,3,3,0,0,2.3,3.25,3.25
SP1,2015-10-24,Málaga,RC Deportivo,2,0,H,0,0,D,9,10,4,1,11,10,3,5,0,1,0,0,2.25,3.25,3.4
SP1,2015-10-24,Sevilla,Getafe,5,0,H,2,0,H,22,6,13,0,18,15,7,3,1,1,0,1,1.44,4.33,8.0
SP1,2015-10-25,Atlético,Valencia,2,1,H,2,0,H,16,6,8,1,26,10,9,2,4,4,0,0,1.57,3.8,6.5
